project	sample	alias	accession	center	platform	instrument	library	layout	description	fastq_se_md5	fastq_se_ftp	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_se	fastq_r1	fastq_r2
PRJEB16019	RAI-11	Whole Genome Sequences of Indian Individual	ERR1812189	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-11	PAIRED	Whole Genome Sequences of Indian Populations	ad45c500b80e1e3b360abc258131b18f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1812189/ERR1812189.fastq.gz	398301871eb1fc88b81c97d8a9674b36	fafe30219310fd35637537ab556605e4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1812189/ERR1812189_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1812189/ERR1812189_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812189_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812189_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812189_r2.fastq.gz
PRJEB16019	RAI-12	Whole Genome Sequences of Indian Individual	ERR1812190	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-12	PAIRED	Whole Genome Sequences of Indian Populations	943a28e23c595369074bb983ab55dce0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1812190/ERR1812190.fastq.gz	ec26ee81cecc46916c0814373aad809a	d4dfa022400d83b157edd7f930e7a436	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1812190/ERR1812190_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1812190/ERR1812190_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812190_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812190_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812190_r2.fastq.gz
PRJEB16019	RAI-13	Whole Genome Sequences of Indian Individual	ERR1812191	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-13	PAIRED	Whole Genome Sequences of Indian Populations	1a5964eb41a81ed3d21a330ce4734c35	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1812191/ERR1812191.fastq.gz	d90ba31445d2f221f0767b16537779b3	9e9b365849bfe8402af97806980dcbda	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1812191/ERR1812191_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1812191/ERR1812191_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812191_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812191_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812191_r2.fastq.gz
PRJEB16019	RAI-15	Whole Genome Sequences of Indian Individual	ERR1812192	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-15	PAIRED	Whole Genome Sequences of Indian Populations	999ffe683ea8a0872d7233c997b66f85	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1812192/ERR1812192.fastq.gz	b5d68981e0f44193e6e0bb77a3af7638	9639fbc62c75b49c89811291656636a6	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1812192/ERR1812192_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1812192/ERR1812192_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812192_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812192_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812192_r2.fastq.gz
PRJEB16019	RAI-2	Whole Genome Sequences of Indian Individual	ERR1812193	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-2	PAIRED	Whole Genome Sequences of Indian Populations	1a39cea747e2771a2073f67e2849f17b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1812193/ERR1812193.fastq.gz	6684b8e7ad78638dde283dd47c17c883	12ae6a0252e20a2fe9d0aa1894609c55	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1812193/ERR1812193_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1812193/ERR1812193_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812193_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812193_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812193_r2.fastq.gz
PRJEB16019	RAI-3	Whole Genome Sequences of Indian Individual	ERR1812194	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-3	PAIRED	Whole Genome Sequences of Indian Populations	1810498a9c230316eb43df5d1deda26a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1812194/ERR1812194.fastq.gz	5bd02a1a5be53d7ee8779d70fb7781b0	26974aa1bf12f54b2204064da3d6c450	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1812194/ERR1812194_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1812194/ERR1812194_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812194_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812194_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812194_r2.fastq.gz
PRJEB16019	RAI-4	Whole Genome Sequences of Indian Individual	ERR1812195	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-4	PAIRED	Whole Genome Sequences of Indian Populations	2433e366207487d394b652dd5488b13f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1812195/ERR1812195.fastq.gz	e67e02620455a45813b703924151052b	640afcff8935080ff5f8284e1d648b7f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1812195/ERR1812195_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1812195/ERR1812195_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812195_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812195_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812195_r2.fastq.gz
PRJEB16019	RAI-5	Whole Genome Sequences of Indian Individual	ERR1812196	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-5	PAIRED	Whole Genome Sequences of Indian Populations	a081ac309ccceb90740fa77d9df3b311	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1812196/ERR1812196.fastq.gz	b3cc5ae03af346369e2254386e60922a	3af2082ef3f8232509ac9196a1f58843	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1812196/ERR1812196_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1812196/ERR1812196_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812196_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812196_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812196_r2.fastq.gz
PRJEB16019	RAI-8	Whole Genome Sequences of Indian Individual	ERR1812197	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-8	PAIRED	Whole Genome Sequences of Indian Populations	e69258bd2d61d306b31d517cfc95fa65	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1812197/ERR1812197.fastq.gz	e8cf2ff043e448a70a9c08a6ac96b789	9a949e9c6c6996966a8d1426e49776bd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1812197/ERR1812197_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1812197/ERR1812197_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812197_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812197_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812197_r2.fastq.gz
PRJEB16019	RAI-9	Whole Genome Sequences of Indian Individual	ERR1812198	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RAI-9	PAIRED	Whole Genome Sequences of Indian Populations	002fdb1fdf88c6515a1b3867e1c9bb1a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1812198/ERR1812198.fastq.gz	cc903a8a62eac09446f6bbbe3eff60a5	6a749524d57814c7d2bfc5476c12daf3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1812198/ERR1812198_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1812198/ERR1812198_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812198_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812198_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812198_r2.fastq.gz
PRJEB16019	RIA-12	Whole Genome Sequences of Indian Individual	ERR1812199	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-12	PAIRED	Whole Genome Sequences of Indian Populations	1a548192bffb77ced7f04b739d493113	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1812199/ERR1812199.fastq.gz	ccecc52fedd86b39b68efc82076578e6	7c479ca2c2a3ea28b7b1177c93c421dd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1812199/ERR1812199_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1812199/ERR1812199_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812199_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812199_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812199_r2.fastq.gz
PRJEB16019	RIA-14	Whole Genome Sequences of Indian Individual	ERR1812200	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-14	PAIRED	Whole Genome Sequences of Indian Populations	7711ed3e8d11a641fb388ea6bccc1f83	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1812200/ERR1812200.fastq.gz	91e3a5b7fffa9743b2eb34f051e47136	e3333334cdb8a219364d28e063cd5c82	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1812200/ERR1812200_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1812200/ERR1812200_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812200_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812200_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812200_r2.fastq.gz
PRJEB16019	RIA-19	Whole Genome Sequences of Indian Individual	ERR1812201	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-19	PAIRED	Whole Genome Sequences of Indian Populations	6b3b9f48487c7aca1baf1e900ce21095	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1812201/ERR1812201.fastq.gz	562f7d1ae4c4f5414e141134a3ae850d	fdd5f48072da0aebff8e430c8a9eabe7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1812201/ERR1812201_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1812201/ERR1812201_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812201_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812201_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812201_r2.fastq.gz
PRJEB16019	RIA-20	Whole Genome Sequences of Indian Individual	ERR1812202	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-20	PAIRED	Whole Genome Sequences of Indian Populations	191b1d1c47be46bd9e1456eb72721b4f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1812202/ERR1812202.fastq.gz	11b9992c6ebe3b15b1addfc61ebd1d84	e577bf26809a75c0e371ad685654b792	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1812202/ERR1812202_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1812202/ERR1812202_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812202_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812202_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812202_r2.fastq.gz
PRJEB16019	RIA-23	Whole Genome Sequences of Indian Individual	ERR1812203	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-23	PAIRED	Whole Genome Sequences of Indian Populations	df731de6fb0e37f2727f7a8867c33a4d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1812203/ERR1812203.fastq.gz	81255ea7ab93898c10fad60798f77b64	9f1818357b6e50341c36ac6ad4d71719	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1812203/ERR1812203_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1812203/ERR1812203_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812203_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812203_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812203_r2.fastq.gz
PRJEB16019	RIA-24	Whole Genome Sequences of Indian Individual	ERR1812204	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-24	PAIRED	Whole Genome Sequences of Indian Populations	c840c37275a4ff0a35bf600687f6ba52	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1812204/ERR1812204.fastq.gz	64efc56d257fbaddc0f5b8cd7b3b9faa	bda19c1e6a56ba9b8f13947257df6aa0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1812204/ERR1812204_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1812204/ERR1812204_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812204_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812204_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812204_r2.fastq.gz
PRJEB16019	RIA-41	Whole Genome Sequences of Indian Individual	ERR1812205	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-41	PAIRED	Whole Genome Sequences of Indian Populations	306ede525c369ff6786174ca5c4bb387	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1812205/ERR1812205.fastq.gz	b2c56882b62f99a6f84127c01588ecce	0bcec36e41f0183c23e8d570640668f9	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1812205/ERR1812205_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1812205/ERR1812205_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812205_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812205_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812205_r2.fastq.gz
PRJEB16019	RIA-42	Whole Genome Sequences of Indian Individual	ERR1812206	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-42	PAIRED	Whole Genome Sequences of Indian Populations	e600a975d247618a8272ff5166e5dd7c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1812206/ERR1812206.fastq.gz	81019dc869b7354a4f76d9d29db2b61e	1252a74ad9b94c992c112dfdbdcfc7ea	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1812206/ERR1812206_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1812206/ERR1812206_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812206_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812206_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812206_r2.fastq.gz
PRJEB16019	RIA-45	Whole Genome Sequences of Indian Individual	ERR1812207	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-45	PAIRED	Whole Genome Sequences of Indian Populations	8d1634f73362d6ec61b6c18242cd6606	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1812207/ERR1812207.fastq.gz	f27593ffb925b17688c2612b78746c62	2ffcdd700075eb6b7df901fcee21e74a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1812207/ERR1812207_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1812207/ERR1812207_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812207_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812207_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812207_r2.fastq.gz
PRJEB16019	RIA-63	Whole Genome Sequences of Indian Individual	ERR1812208	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	RIA-63	PAIRED	Whole Genome Sequences of Indian Populations	87f4067ec9b17b422b42b70dfb950aac	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1812208/ERR1812208.fastq.gz	0a8398f5f80cfc202c0124d261e78622	f2e2721e70c45c5522cda5cbd9cdbe60	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1812208/ERR1812208_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1812208/ERR1812208_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812208_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812208_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812208_r2.fastq.gz
PRJEB16019	VV1-01	Whole Genome Sequences of Indian Individual	ERR1812209	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	VV1-01	PAIRED	Whole Genome Sequences of Indian Populations	ea498c3d9522837f10fe717c1a734b7c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1812209/ERR1812209.fastq.gz	dccf8c305471d27c02d0b3e100deec1e	2293c2213d7e29b5f0dc052d43814f47	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1812209/ERR1812209_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1812209/ERR1812209_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812209_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812209_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812209_r2.fastq.gz
PRJEB16019	VV1-03	Whole Genome Sequences of Indian Individual	ERR1812210	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	VV1-03	PAIRED	Whole Genome Sequences of Indian Populations	83914e8e66d5da0e426f78018d7531bd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1812210/ERR1812210.fastq.gz	6d25d6fb77798bb8b2cc044e86a39e6b	64f9cbbe8041a09b45d068810183dad2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1812210/ERR1812210_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1812210/ERR1812210_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812210_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812210_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812210_r2.fastq.gz
PRJEB16019	VV1-04	Whole Genome Sequences of Indian Individual	ERR1812211	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	VV1-04	PAIRED	Whole Genome Sequences of Indian Populations	9e119ffdd1ea6bcc4d95ad7f845f3d75	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1812211/ERR1812211.fastq.gz	e8a52c201d09f8eb759b65cfb532b3cc	511c0c46bd1c6f77325e7b09b65e60b8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1812211/ERR1812211_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1812211/ERR1812211_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812211_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812211_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812211_r2.fastq.gz
PRJEB16019	VV1-05	Whole Genome Sequences of Indian Individual	ERR1812212	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	VV1-05	PAIRED	Whole Genome Sequences of Indian Populations	4035900bb212ec4c64581d241c6b2bda	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1812212/ERR1812212.fastq.gz	34c1dc84320a7582273088de2f3e6dae	3e7441473cf8df1ce56f6408199a2496	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1812212/ERR1812212_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1812212/ERR1812212_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812212_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812212_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812212_r2.fastq.gz
PRJEB16019	VV1-06	Whole Genome Sequences of Indian Individual	ERR1812213	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	VV1-06	PAIRED	Whole Genome Sequences of Indian Populations	96aad6de5199592cc55eab388e405c20	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1812213/ERR1812213.fastq.gz	ad9c887ab0f425dba93e98fc868c4962	85c089ec9e5ebfde75a627229d032dda	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1812213/ERR1812213_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1812213/ERR1812213_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812213_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812213_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812213_r2.fastq.gz
PRJEB16019	VV1-07	Whole Genome Sequences of Indian Individual	ERR1812214	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	VV1-07	PAIRED	Whole Genome Sequences of Indian Populations	d8e28162a8bc7977c2a8b871c8ebd7a0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1812214/ERR1812214.fastq.gz	e5d37a002e379d969a6d0d4c26880483	78756c478f6ae7f0887230da5def0c7b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1812214/ERR1812214_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1812214/ERR1812214_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812214_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812214_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812214_r2.fastq.gz
PRJEB16019	VV1-14	Whole Genome Sequences of Indian Individual	ERR1812215	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	VV1-14	PAIRED	Whole Genome Sequences of Indian Populations	7b13496bf3705299b2e48486227ca6e4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1812215/ERR1812215.fastq.gz	517b190c45ac2d6712011b7e8bcc5b06	7c0192cec27e4e543de526141e4f6c4c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1812215/ERR1812215_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1812215/ERR1812215_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812215_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812215_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812215_r2.fastq.gz
PRJEB16019	VV1-16	Whole Genome Sequences of Indian Individual	ERR1812216	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	VV1-16	PAIRED	Whole Genome Sequences of Indian Populations	3d2fc22a130b844a1378cf7c4d1bc077	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1812216/ERR1812216.fastq.gz	cbcb742f03c553bb533d931ea4f32a43	24bde25c2d88be932dd7a6b2696ba92c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1812216/ERR1812216_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1812216/ERR1812216_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812216_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812216_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812216_r2.fastq.gz
PRJEB16019	VV1-20	Whole Genome Sequences of Indian Individual	ERR1812217	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	VV1-20	PAIRED	Whole Genome Sequences of Indian Populations	215608cf150bc4900a08244c55f9d1ef	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1812217/ERR1812217.fastq.gz	5c770fe6001e9063b4b9efbf06675d56	5130a0d28e03e908921fa640dd8617d8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1812217/ERR1812217_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1812217/ERR1812217_2.fastq.gz	data/source/PRJEB16019/fastq/ERR1812217_se.fastq.gz	data/source/PRJEB16019/fastq/ERR1812217_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1812217_r2.fastq.gz
PRJEB16019	BIR-08	Whole Genome Sequences of Indian Individual	ERR1822911	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			cd3e68c9d7a2aff19469a3cd4473aa7c	defffec1ef20bc96b5069b8578c08725	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822911/ERR1822911_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822911/ERR1822911_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822911_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822911_r2.fastq.gz
PRJEB16019	BIR-08	Whole Genome Sequences of Indian Individual	ERR1822912	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			a4d8a509bb9983dcae8988721d5534a6	d243f0b24c8e13c118503db166f0800d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822912/ERR1822912_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822912/ERR1822912_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822912_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822912_r2.fastq.gz
PRJEB16019	BIR-11	Whole Genome Sequences of Indian Individual	ERR1822913	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			448567de5589a0c5b0a36bfcc4b69552	24e87e2f2a78a4095caf3654b430548d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822913/ERR1822913_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822913/ERR1822913_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822913_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822913_r2.fastq.gz
