CRAM_FILE	CRAM_MD5	CRAI_FILE	CRAI_MD5	BAS_FILE	BAS_MD5	Sample	Population
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309829/alignment/SC_GMJOL5309829.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	448d966a3c734082583d713c913da5bb	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309829/alignment/SC_GMJOL5309829.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	f75c19677435678bfd097f687738b790	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309829/alignment/SC_GMJOL5309829.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	c6bb350a5335eca231450544b616d68e	SC_GMJOL5309829	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309835/alignment/SC_GMJOL5309835.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	340132a6fff6e023c9f7406a2d31801a	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309835/alignment/SC_GMJOL5309835.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	702187974125cba7873d2be19e34b2cd	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309835/alignment/SC_GMJOL5309835.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	fcc6a6fd4b75ea9fb977323b9759855d	SC_GMJOL5309835	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309836/alignment/SC_GMJOL5309836.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	16c28d1856e0cf856416dcf035f1371b	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309836/alignment/SC_GMJOL5309836.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	66626e61f926eb6c4a411c99d7234a1a	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309836/alignment/SC_GMJOL5309836.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	83faf24dff27cfd9fdb29389a20f5602	SC_GMJOL5309836	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309837/alignment/SC_GMJOL5309837.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	8846c43470a7fe601b2160894e2814ed	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309837/alignment/SC_GMJOL5309837.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	03ef19147b722d20cc45643c5b535c24	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309837/alignment/SC_GMJOL5309837.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	ad6a0d363a1da70686db922715dd9b5a	SC_GMJOL5309837	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309843/alignment/SC_GMJOL5309843.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	9160f1f4429b248e551d360517434808	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309843/alignment/SC_GMJOL5309843.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	46198fd1aea03c425d9f2e9e61e5e2e0	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309843/alignment/SC_GMJOL5309843.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	b48f661bf994dcd5b6a0e83e92bdb712	SC_GMJOL5309843	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309844/alignment/SC_GMJOL5309844.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	c063413bfdb7ef06426f0cdb9c76fe7a	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309844/alignment/SC_GMJOL5309844.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	77f3cfb24900c3a1316d59a54bce828b	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309844/alignment/SC_GMJOL5309844.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	fec1c546d467bce06c5c1eb5dbe72586	SC_GMJOL5309844	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309851/alignment/SC_GMJOL5309851.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	42f3c175f36aaf3fc378bfd0d7b476a5	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309851/alignment/SC_GMJOL5309851.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	cecdbd972d2c90ae63920041ce3fb9b7	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309851/alignment/SC_GMJOL5309851.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	8dc65073d06bfa254b4018d0290ced20	SC_GMJOL5309851	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309852/alignment/SC_GMJOL5309852.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	0d74695bfb640910c72e683e6050b73c	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309852/alignment/SC_GMJOL5309852.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	186ceb0038196550f74ad0c8b8bd0982	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309852/alignment/SC_GMJOL5309852.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	87e0449c9a1791a273303b236839f56d	SC_GMJOL5309852	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309859/alignment/SC_GMJOL5309859.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	cf889c9cbea1a292840da2fe468f806b	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309859/alignment/SC_GMJOL5309859.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	7b831097fc19d6243d95d7e5d4325393	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309859/alignment/SC_GMJOL5309859.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	75ea3a213d65d092bf222c5841dda8e6	SC_GMJOL5309859	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309860/alignment/SC_GMJOL5309860.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	92b6334a7533ab1f2319fa85372f2bb1	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309860/alignment/SC_GMJOL5309860.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	06b42d72fe8c11608c99e3ad0c20d2c4	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309860/alignment/SC_GMJOL5309860.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	eb986b83188ff66f630916c4e7743d09	SC_GMJOL5309860	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309867/alignment/SC_GMJOL5309867.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	e65d3ed921e775cb2978a4530738f912	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309867/alignment/SC_GMJOL5309867.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	00936a024bf46f0a2b37264999dbe219	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309867/alignment/SC_GMJOL5309867.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	4fb180a0af5ba41659d193020ec1f0a8	SC_GMJOL5309867	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309868/alignment/SC_GMJOL5309868.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	62f5fe1ed4cd4401e44ed265e18bd683	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309868/alignment/SC_GMJOL5309868.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	0fed18407f0bf9e76c0b6ee78ac2f169	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309868/alignment/SC_GMJOL5309868.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	68c188b79728ef23189f922f701c2454	SC_GMJOL5309868	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309875/alignment/SC_GMJOL5309875.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	be765bf18a8fb0d5ea55460061f7ea52	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309875/alignment/SC_GMJOL5309875.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	a9344b1d132d6ba0f309d9fc7f2c9a47	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309875/alignment/SC_GMJOL5309875.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	a8308268e22721752f3b8b8a51884773	SC_GMJOL5309875	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309876/alignment/SC_GMJOL5309876.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	acd85d660ac520731a73fb2f577d17d3	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309876/alignment/SC_GMJOL5309876.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	03c2c34ddf082b2b7fd04c035a5dd52a	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309876/alignment/SC_GMJOL5309876.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	e73c14d8d4fa7532b6aa6b409e6ec5fc	SC_GMJOL5309876	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309883/alignment/SC_GMJOL5309883.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	adb258a811db6cccae8c507479f69ef4	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309883/alignment/SC_GMJOL5309883.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	8f2e18a35638ae9b9d4ac7d3f9c9e2da	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309883/alignment/SC_GMJOL5309883.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	7007652b3a70bf241fe83ee0acda62f4	SC_GMJOL5309883	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309884/alignment/SC_GMJOL5309884.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	1798f6d7154f6c3ecd13298e4d3e0db9	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309884/alignment/SC_GMJOL5309884.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	8623b9567f568bbeb242262128b015dc	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309884/alignment/SC_GMJOL5309884.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	72ae3ea0e461204c6003c56778a38e21	SC_GMJOL5309884	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309890/alignment/SC_GMJOL5309890.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	07b5233920fae7f3c8d87e12ff94f7ba	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309890/alignment/SC_GMJOL5309890.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	bffaa8a3d40011ffde53f24e522563cc	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309890/alignment/SC_GMJOL5309890.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	b5f083449b048646e1fd476d5f014538	SC_GMJOL5309890	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309891/alignment/SC_GMJOL5309891.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	cf57e719e8677ce815f4988e39ff2a66	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309891/alignment/SC_GMJOL5309891.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	a964fa875c327e885fe07c321ae058ef	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309891/alignment/SC_GMJOL5309891.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	81338693ed632ab7b18fbbedeb718174	SC_GMJOL5309891	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309895/alignment/SC_GMJOL5309895.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	10395d3b5eda16809470af2e1c7d4c6c	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309895/alignment/SC_GMJOL5309895.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	b6e2ecf49af25c599b835d0872c4bb2e	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309895/alignment/SC_GMJOL5309895.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	308bf700523044f642eab8371896a5c0	SC_GMJOL5309895	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309896/alignment/SC_GMJOL5309896.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	e32ca2d6de0e7e658884c04172f65529	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309896/alignment/SC_GMJOL5309896.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	126b9fc6280e3be1a52354dc64ff59c8	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309896/alignment/SC_GMJOL5309896.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	73e5d620aaed18663064e2ada8fbb746	SC_GMJOL5309896	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309897/alignment/SC_GMJOL5309897.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	0ebe4515a66d5b2e75dfa0115310c045	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309897/alignment/SC_GMJOL5309897.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	25b31e6cc8a4403ce5f1bc2dc560ca2d	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309897/alignment/SC_GMJOL5309897.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	4d83567080f9d7feafdc0c092058950c	SC_GMJOL5309897	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309898/alignment/SC_GMJOL5309898.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	820b43469ad1a8c867423877ea0b1f13	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309898/alignment/SC_GMJOL5309898.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	6ea02fbca744fd7760aedc8c8f04b462	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309898/alignment/SC_GMJOL5309898.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	b5bd318c06d22c2ca4e1dcdd0c35a5db	SC_GMJOL5309898	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309899/alignment/SC_GMJOL5309899.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	4009b1d9edd9e319c5a408a044e943e1	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309899/alignment/SC_GMJOL5309899.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	ff47fd268058eed71423db72c145de37	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309899/alignment/SC_GMJOL5309899.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	b48dc97c3119a999f9fb190d39120d93	SC_GMJOL5309899	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309903/alignment/SC_GMJOL5309903.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	9b4f4e5d811273041e44c90550a8f791	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309903/alignment/SC_GMJOL5309903.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	f28f0026930d6609c7fee41608a8b3be	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309903/alignment/SC_GMJOL5309903.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	3f5a9f6718dd30d3597e399ce320f0e4	SC_GMJOL5309903	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309904/alignment/SC_GMJOL5309904.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	9421444b0ea7d633995feb0e8c72eb99	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309904/alignment/SC_GMJOL5309904.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	a552e796b8dab949ebdb439be6079b85	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309904/alignment/SC_GMJOL5309904.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	b04e612d238d4fa50fa7e1db1e30d607	SC_GMJOL5309904	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309905/alignment/SC_GMJOL5309905.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	8a0515f5abbd76674e42a45522393cce	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309905/alignment/SC_GMJOL5309905.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	342478f02fa41eb97a8b14fcfebc9c4f	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309905/alignment/SC_GMJOL5309905.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	7428bc31762d5ad81fce669a5c6e88f4	SC_GMJOL5309905	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309906/alignment/SC_GMJOL5309906.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	45085dbb8519c9b40ccff47f0f92a4cb	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309906/alignment/SC_GMJOL5309906.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	60ee428fecdf27209295445a21a083aa	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309906/alignment/SC_GMJOL5309906.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	06cc6e2b5de2d1ca8c77d11d5918f02a	SC_GMJOL5309906	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309907/alignment/SC_GMJOL5309907.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	cfd3d6df4c0cc43fcb0b09e0378bea80	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309907/alignment/SC_GMJOL5309907.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	3a55f1cdaa9efa2aa7acec979d5d7aa3	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309907/alignment/SC_GMJOL5309907.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	df064cac242659e02def0e9046a72fbd	SC_GMJOL5309907	Gambian in Western Division, The Gambia - Jola
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309911/alignment/SC_GMJOL5309911.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram	85e46407ad70a18b6f72a09b71670728	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309911/alignment/SC_GMJOL5309911.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.cram.crai	1c028b48048dd76be58b447eac195d18	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/gambian_genome_variation_project/data/JOLA/SC_GMJOL5309911/alignment/SC_GMJOL5309911.alt_bwamem_GRCh38DH.20151208.JOLA.gambian_lowcov.bam.bas	a063668a07ef525fff9653876141fdae	SC_GMJOL5309911	Gambian in Western Division, The Gambia - Jola
